City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,01-09-2015,63.2,107.96,17.03,14.82,31.85,17.03,3.69,7.57,0,0,0,108.5103448,Very Poor
Ahmedabad,02-09-2015,64.73,107.96,17.01,14.82,31.83,17.01,6.45,12.13,0,0,0,113.7334483,Very Poor
Ahmedabad,03-09-2015,65.28,107.96,17.04,14.85,31.89,17.04,6.13,18.2,0,0,0,115.6110345,Very Poor
Ahmedabad,04-09-2015,67.86,107.96,16.97,14.87,31.84,16.97,8.87,16.53,0,0,0,299.5695652,Very Poor
Ahmedabad,05-09-2015,52.4,107.96,16.97,14.81,31.78,16.97,9.89,22.55,0,0,0,299.5695652,Very Poor
Ahmedabad,06-09-2015,33.33,107.96,16.95,14.89,31.84,16.95,6.88,33.58,0,0,0,299.2826087,Very Poor
Ahmedabad,07-09-2015,29.52,107.96,16.94,14.88,31.82,16.94,8.56,40.65,0,0,0.02,299.1391304,Very Poor
Ahmedabad,08-09-2015,15.53,107.96,17,14.85,31.85,17,15.13,34.18,0,0,0,300,Very Poor
Ahmedabad,10-09-2015,50.24,107.96,9.46,12.31,21.77,9.46,11.63,13.61,0,3.42,0.29,193.2329114,Poor
Ahmedabad,11-09-2015,61.77,107.96,8.68,15.43,24.1,8.68,8.1,18.69,0,4.83,0.38,183.4582278,Poor
Ahmedabad,12-09-2015,46.93,107.96,7.14,11.47,18.61,7.14,7.92,19.03,0,3.08,0.12,164.1594937,Poor
Ahmedabad,13-09-2015,43.01,107.96,6.82,9.96,16.78,6.82,11.58,20.59,0,2.5,0.13,160.1493671,Moderate
Ahmedabad,14-09-2015,42.06,107.96,8.43,11.35,19.78,8.43,11.63,28.09,0,3.19,0.2,180.3253165,Moderate
Ahmedabad,15-09-2015,44.94,107.96,7.14,10.94,18.07,7.14,5.85,59.38,0,2.21,0.24,164.1594937,Poor
Ahmedabad,16-09-2015,29.58,107.96,6.61,9.94,16.55,6.61,8.82,42.9,0,1.87,0.13,157.5177215,Moderate
Ahmedabad,17-09-2015,32.15,107.96,6.5,9.7,16.2,6.5,9.2,39.02,0,2.73,0.19,156.1392405,Moderate
Ahmedabad,18-09-2015,36.33,107.96,7.68,12.88,20.56,7.68,8.28,43.35,0,4.29,0.36,170.9265823,Moderate
Ahmedabad,19-09-2015,24.46,107.96,8.45,10.99,19.44,8.45,12.59,44.55,0,2.52,0.17,180.5759494,Poor
Ahmedabad,22-09-2015,59.29,107.96,9.21,9.68,18.89,9.21,5.98,7.69,0,3.24,0.19,190.1,Poor
Ahmedabad,23-09-2015,65.32,107.96,10.61,9.62,20.23,10.61,3.69,4.74,0,3.63,0.24,208.3173913,Poor
Ahmedabad,24-09-2015,47.39,107.96,9.26,10.48,19.74,9.26,7.72,7.71,0,3.41,0.21,190.7265823,Poor
Ahmedabad,25-09-2015,43.88,107.96,8.69,19.75,28.44,8.69,4.83,11.53,0,3.24,0.16,183.5835443,Poor
Ahmedabad,26-09-2015,28.35,107.96,9.05,13.62,22.68,9.05,7.47,15.95,0,3.26,0.21,188.0949367,Poor
Ahmedabad,27-09-2015,3.59,107.96,11.26,14.17,25.44,11.26,9.6,20.38,0,4.02,0.46,217.6434783,Poor
Ahmedabad,28-09-2015,3.04,107.96,16.31,21.5,37.81,16.31,13.73,30.05,0.02,9.33,0.81,290.1,Very Poor
Ahmedabad,29-09-2015,19.14,107.96,10.33,30.6,40.93,10.33,10.96,29.36,0,8.36,1,204.3,Very Poor
Ahmedabad,30-09-2015,69.12,107.96,8.85,32.41,41.26,8.85,15.63,28.45,0,7.16,0.73,185.5886076,Poor
Ahmedabad,01-10-2015,76.41,107.96,17.96,34.7,52.67,17.96,15.44,31.49,0,7.51,1.15,306.0378698,Very Poor
Ahmedabad,02-10-2015,102.49,107.96,33.31,37.85,71.17,33.31,27.32,24.85,19.81,51.29,15.05,395.9579882,Severe
Ahmedabad,03-10-2015,127.94,107.96,11.14,28.38,39.52,11.14,25.59,15.17,8.14,29.23,3.24,306.3260465,Severe
Ahmedabad,04-10-2015,87.18,107.96,7.83,21.51,29.34,7.83,6.98,23.17,5.59,17.26,2.28,190.3731034,Poor
Ahmedabad,05-10-2015,99.73,107.96,20.16,30.23,50.39,20.16,32.74,20.91,8.58,27.22,4.15,318.9254438,Very Poor
Ahmedabad,06-10-2015,84.15,107.96,15.83,32.1,47.93,15.83,19.37,23.12,8.34,23.83,4,283.2130435,Severe
Ahmedabad,07-10-2015,92.12,107.96,18.21,32.5,50.71,18.21,31.75,29.97,6.26,26.4,4.3,307.5023669,Very Poor
Ahmedabad,08-10-2015,94.02,107.96,27.14,36.97,64.11,27.14,24.88,23.51,10.85,41.2,6.14,359.8142012,Severe
Ahmedabad,09-10-2015,150.27,107.96,15.9,34.86,50.77,15.9,26.35,31.96,9.13,37.83,5.06,323.4630233,Severe
Ahmedabad,10-10-2015,118.91,107.96,5.42,29.22,34.64,5.42,79.47,24.89,6.23,12.93,1.74,296.2789655,Very Poor
Ahmedabad,11-10-2015,91.41,107.96,5.19,23.45,28.63,5.19,25.44,6.25,0.69,1.25,0.05,202.3996552,Poor
Ahmedabad,12-10-2015,95.9,107.96,10.38,33.63,44.01,10.38,30.06,27.34,3.24,11.06,1.76,217.7275862,Very Poor
Ahmedabad,13-10-2015,137.87,107.96,20.2,32.98,53.18,20.2,21.89,17.41,12.76,39.39,12.08,319.1597633,Severe
Ahmedabad,14-10-2015,90.71,107.96,18.12,25.73,43.85,18.12,17.89,26.02,7.32,43.71,6.04,306.9751479,Very Poor
Ahmedabad,15-10-2015,108.68,107.96,17.03,32.87,49.9,17.03,22.59,19.56,12.47,51.84,7.46,261.3558621,Severe
Ahmedabad,16-10-2015,98.79,107.96,17.72,31.2,48.92,17.72,26.09,30.19,8.22,41.58,5.48,304.6319527,Very Poor
Ahmedabad,17-10-2015,145.75,107.96,20.61,34.71,55.33,20.61,24.66,95.94,20.08,51.51,7.31,321.5615385,Severe
Ahmedabad,18-10-2015,179.43,107.96,52.33,39.42,91.75,52.33,39.15,112.01,31.75,102.65,14.97,409.2085427,Severe
Ahmedabad,19-10-2015,170.52,107.96,15.49,35.22,48.6,15.49,34.03,53.98,10.76,31.62,4.83,339.0037209,Severe
Ahmedabad,20-10-2015,203.4,107.96,23.03,36.63,59.66,23.03,94.3,5.36,0,0,0,364.2372093,Severe
Ahmedabad,22-10-2015,64.66,107.96,4.79,23.83,28.61,4.79,34.4,24.76,6.24,12.04,2.24,134.7101266,Poor
Ahmedabad,23-10-2015,78.14,107.96,10.58,28.93,39.51,10.58,44.91,35.56,4.72,8.87,2.28,207.8869565,Poor
Ahmedabad,24-10-2015,100.17,107.96,32.27,34.16,66.43,32.27,27.73,23.95,7.62,12.85,5.15,389.8656805,Severe
Ahmedabad,25-10-2015,147.35,107.96,34.64,39.1,73.74,34.64,46.09,26.43,5.8,5.08,10.16,404.3622642,Severe
Ahmedabad,26-10-2015,206.89,107.96,145.32,55.67,201,145.32,20.47,38,1.69,3.45,36,366.9155814,Severe
Ahmedabad,28-10-2015,89.64,107.96,5.42,25.75,31.18,5.42,44.92,43.04,6.48,17.42,2.14,198.7710345,Poor
Ahmedabad,29-10-2015,51.72,107.96,1.89,21.15,23.04,1.89,37.31,66.58,3.96,11.1,0.75,105.6244295,Moderate
Ahmedabad,30-10-2015,54.59,107.96,2.31,18.33,20.64,2.31,19.08,42.43,3.47,10.25,1.12,105.6244295,Moderate
Ahmedabad,31-10-2015,46.5,107.96,1.22,12.1,13.32,1.22,13.73,61.56,1.9,4.5,0.22,105.6244295,Moderate
Ahmedabad,03-11-2015,147.18,107.96,33.06,36.87,69.93,33.06,21.24,131.12,25.83,60.82,9.26,394.4934911,Severe
Ahmedabad,05-11-2015,207.13,107.96,28.41,35.31,60.37,28.41,50.33,39.51,28.86,55.93,8.74,387.3191011,Severe
Ahmedabad,06-11-2015,191.01,107.96,39.61,50.11,89.72,39.61,40.78,27.9,17.39,60.02,11.13,435.3075472,Very Poor
Ahmedabad,07-11-2015,192.35,107.96,9.39,29.04,38.43,9.39,29.18,33.21,22.88,52.49,10.86,355.7569767,Very Poor
Ahmedabad,08-11-2015,127.64,107.96,6.74,31.91,38.64,6.74,26.94,47.33,9.55,20.72,4.32,306.095814,Very Poor
Ahmedabad,28-06-2016,27.29,107.96,9.81,28.12,37.93,9.81,1.61,39.26,0,0,0,197.6189873,Poor
Ahmedabad,29-06-2016,41.43,107.96,10.45,31.82,42.09,10.45,1.7,28.05,0,0,0,206.0217391,Poor
Ahmedabad,30-06-2016,30.16,107.96,10.41,15.99,26.4,10.41,1.6,23.76,0,0,0,205.4478261,Poor
Ahmedabad,01-07-2016,29.42,107.96,9.39,10.11,19.5,9.39,1.57,16.42,0,0,0,192.3556962,Poor
Ahmedabad,02-07-2016,20.87,107.96,9.04,7.49,16.54,9.04,1.6,14.27,0,0,0,187.9696203,Poor
Ahmedabad,03-07-2016,35.08,107.96,8.36,6.52,14.88,8.36,1.63,19.44,0,0,0,179.4481013,Poor
Ahmedabad,04-07-2016,40.23,107.96,8.68,2.79,11.47,8.68,1.69,15.16,0,0,0,183.4582278,Poor
Ahmedabad,05-07-2016,54.25,107.96,8.11,2.78,10.89,8.11,1.42,18.46,0,0,0,176.3151899,Poor
Ahmedabad,06-07-2016,49.04,107.96,7.38,1.65,9.03,7.38,1.44,15.33,0,0,0,167.1670886,Moderate
Ahmedabad,14-07-2016,38.13,107.96,46.51,48.06,43.98,46.51,23.13,39.51,0,0,0,478.2698113,Severe
Ahmedabad,15-07-2016,36.47,107.96,0.98,37.13,22.38,0.98,19.01,39.51,0,0,0,105.6244295,Satisfactory
Ahmedabad,16-07-2016,40.9,107.96,4.09,36.77,24.99,4.09,17.01,39.51,0,0,0,125.9379747,Satisfactory
Ahmedabad,17-07-2016,34.19,107.96,6.02,34.38,20.93,6.02,14.17,39.51,0,0,0,150.1240506,Moderate
Ahmedabad,18-07-2016,32.92,107.96,4.92,36.8,25.92,4.92,14.66,39.51,0,0,0,136.3392405,Moderate
Ahmedabad,19-07-2016,41.39,107.96,100.77,54.7,48.42,100.77,15.75,39.51,0,0,0.13,120.77,Severe
Ahmedabad,20-07-2016,31.71,107.96,1.67,22.75,18.5,1.67,15.47,39.51,0,0,0,105.6244295,Severe
Ahmedabad,21-07-2016,33.48,107.96,1.94,30.88,27.87,1.94,14.26,39.51,0,0,0,105.6244295,Moderate
Ahmedabad,22-07-2016,30.8,107.96,2.57,25.15,24.2,2.57,17.02,39.51,0,0,0,106.8898734,Moderate
Ahmedabad,23-07-2016,30.47,107.96,1.64,38.78,36.5,1.64,15.8,39.51,0,0.01,0,105.6244295,Satisfactory
Ahmedabad,24-07-2016,34.64,107.96,6.67,39.23,38.7,6.67,15.07,39.51,0,0,0,158.2696203,Moderate
Ahmedabad,25-07-2016,43.71,107.96,8.85,39.95,40.31,8.85,15.37,39.51,0,0,0,185.5886076,Poor
Ahmedabad,26-07-2016,46.52,107.96,3.87,33.24,33.53,3.87,15,6.9,0,0,0,123.1810127,Moderate
Ahmedabad,27-07-2016,36.54,107.96,18.76,20.32,33.01,18.76,16.78,11.46,6.37,11.68,8.7,310.7242604,Very Poor
Ahmedabad,28-07-2016,36.87,107.96,26.51,23.28,47.75,26.51,13.74,4.91,4.83,12.77,6.74,356.1236686,Severe
Ahmedabad,29-07-2016,46.19,107.96,86.72,29.66,116.39,86.72,14.31,4.77,5.5,26.78,0.99,136.39,Severe
Ahmedabad,30-07-2016,48.44,107.96,84.21,30.66,114.87,84.21,15.67,4.26,1.62,7.1,0.23,134.87,Severe
Ahmedabad,31-07-2016,40.18,107.96,72.58,28.27,100.85,72.58,14.63,4.33,0,0.3,0,120.85,Severe
Ahmedabad,01-08-2016,33.5,107.96,79.53,30.42,109.95,79.53,14.95,4.81,0,0,0,129.95,Severe
Ahmedabad,02-08-2016,29.36,107.96,83.72,29.75,113.47,83.72,15.31,3.68,0,0,0,133.47,Severe
Ahmedabad,03-08-2016,44.59,107.96,89.85,29.34,119.19,89.85,14.18,4.91,0.13,0,0,139.19,Severe
Ahmedabad,04-08-2016,50.65,107.96,10.63,13,19.88,10.63,13.06,6.21,33.6,19.27,0.09,418.4120603,Severe
Ahmedabad,05-08-2016,33.93,107.96,5.06,13.41,16.13,5.06,19.54,6.16,3.24,0.04,0,138.0936709,Poor
Ahmedabad,08-08-2016,93.34,107.96,9.72,27.88,34.75,9.72,13.18,1.4,0.1,0,0,208.9882759,Very Poor
Ahmedabad,09-08-2016,38.06,107.96,6.96,22.63,29.58,6.96,14.75,3.47,2.67,6.25,1.44,161.9037975,Poor
Ahmedabad,10-08-2016,20.19,107.96,10.41,18.13,28.54,10.41,15.01,4.9,8.43,13.81,2.64,205.4478261,Poor
Ahmedabad,11-08-2016,10.45,107.96,12.59,17.81,30.41,12.59,14.26,5.87,5.66,18.88,3.59,236.726087,Very Poor
Ahmedabad,12-08-2016,29.87,107.96,13.53,14.69,28.22,13.53,14.56,9.6,8.99,19.6,7.22,250.2130435,Very Poor
Ahmedabad,13-08-2016,60.18,107.96,8.64,13.25,21.89,8.64,15.3,13.19,3.04,10.46,2.29,182.956962,Poor
Ahmedabad,14-08-2016,85.1,107.96,8.14,12.91,21.04,8.14,14.51,12.45,2.64,9.08,1.5,183.2724138,Poor
Ahmedabad,15-08-2016,55.55,107.96,8.38,13.45,21.83,8.38,16.6,11.84,3.91,8.47,1.27,179.6987342,Poor
Ahmedabad,16-08-2016,170.22,107.96,15.47,17.88,33.33,15.47,14.21,10.05,3.98,8.81,1.57,338.7734884,Severe
Ahmedabad,17-08-2016,35.05,107.96,7.66,16.07,23.73,7.66,16.13,9.81,3.92,7.92,1.36,170.6759494,Very Poor
Ahmedabad,18-08-2016,37.68,107.96,6.39,9.49,15.88,6.39,16.15,13.7,2.5,6.9,0.92,154.7607595,Poor
Ahmedabad,19-08-2016,32.78,107.96,6.08,12.1,20.94,6.08,12.29,13.13,2.6,10.38,2.52,150.8759494,Moderate
Ahmedabad,20-08-2016,53.5,107.96,12,14.19,26.57,12,16.32,5.48,7.94,13.77,2.91,228.2608696,Poor
Ahmedabad,21-08-2016,48.24,107.96,10.91,15.52,26.43,10.91,16.16,5.98,6.48,11.94,2.44,212.6217391,Poor
Ahmedabad,22-08-2016,63.27,107.96,8.82,13.23,25.6,8.82,24.81,8.68,4.04,11.75,1.63,185.2126582,Poor
Ahmedabad,23-08-2016,40.43,107.96,7.42,10.29,23.27,7.42,12.24,5,2.99,8.49,1.36,167.6683544,Moderate
Ahmedabad,24-08-2016,31.15,107.96,8.91,9.94,18.86,8.91,21.48,12.97,3.07,7.01,1.11,186.3405063,Poor
Ahmedabad,25-08-2016,33.76,107.96,9.15,12.22,21.37,9.15,17.68,8.36,2.68,8.58,1.24,189.3481013,Poor
Ahmedabad,26-08-2016,35.95,107.96,10.05,9.75,19.8,10.05,16.66,8.61,2.59,9.85,1.74,105.6244295,Poor
Ahmedabad,27-08-2016,58.07,107.96,10.51,8.67,19.18,10.51,21.2,19.87,3.49,11.59,3.3,206.8826087,Poor
Ahmedabad,28-08-2016,46.04,107.96,9.72,8.75,18.46,9.72,17.27,10.35,2.09,6.33,1.19,196.4911392,Poor
Ahmedabad,29-08-2016,52.27,107.96,10.79,9.23,20.02,10.79,19.62,9.14,4.67,8.96,1.89,210.9,Poor
Ahmedabad,30-08-2016,46.68,107.96,10.08,9.3,19.73,10.08,17.77,15.97,2.98,7.55,1.4,105.6244295,Poor
Ahmedabad,31-08-2016,44.59,107.96,10.47,7.39,17.86,10.47,17.62,11.2,2.88,6.65,1,206.3086957,Poor
Ahmedabad,01-09-2016,30.81,107.96,9.36,7.86,17.22,9.36,17.58,15.72,1.96,4.87,0.97,191.9797468,Poor
Ahmedabad,02-09-2016,47.67,107.96,9.63,8.39,18.02,9.63,16.95,18.89,2.41,6.07,1.07,195.3632911,Poor
Ahmedabad,03-09-2016,35.69,107.96,9.38,8.14,18.2,9.38,16.72,14.63,1.77,5.62,0.78,192.2303797,Poor
Ahmedabad,04-09-2016,36.44,107.96,9.59,7.07,16.66,9.59,17.76,14.99,1.53,5.32,0.59,194.8620253,Poor
Ahmedabad,05-09-2016,33.83,107.96,10.14,7.82,18.27,10.14,17.93,13.9,1.49,4.8,0.66,201.573913,Poor
Ahmedabad,06-09-2016,34.23,107.96,10.17,7.14,17.3,10.17,18.76,13.79,1.35,3.9,0.58,202.0043478,Poor
Ahmedabad,07-09-2016,52.15,107.96,10.7,7.15,17.85,10.7,16.32,14.67,2.75,8.02,0.91,209.6086957,Poor
Ahmedabad,08-09-2016,35.99,107.96,9.91,8.65,18.56,9.91,19.29,18.16,1.77,4.13,2.96,198.8721519,Poor
Ahmedabad,09-09-2016,37.93,107.96,9.75,9.2,18.95,9.75,19.07,15.42,2.23,4.58,1.11,196.8670886,Poor
Ahmedabad,10-09-2016,31.94,107.96,9.5,7.84,17.34,9.5,16.87,14.27,1.12,3.59,0.65,193.7341772,Poor
Ahmedabad,11-09-2016,18.04,107.96,7.3,7.02,17.19,7.3,15.49,19,0.61,2.32,0.36,166.164557,Poor
Ahmedabad,12-09-2016,27.9,107.96,9.52,9.55,21.06,9.52,14.48,21.74,1.28,5.49,1.3,193.9848101,Moderate
Ahmedabad,13-09-2016,36.51,107.96,10.07,10.68,21.06,10.07,18.22,22.56,1.53,6.64,1.82,105.6244295,Poor
Ahmedabad,14-09-2016,55.71,107.96,11.17,12.86,24.03,11.17,17.75,21.14,2.55,10.55,3.43,216.3521739,Poor
Ahmedabad,15-09-2016,57.01,107.96,13.68,11.99,25.67,13.68,18.36,20.81,3,15.01,4.97,252.3652174,Very Poor
Ahmedabad,16-09-2016,53.94,107.96,10.01,12.54,22.55,10.01,18.85,24.79,2.72,9.57,2.13,105.6244295,Poor
Ahmedabad,17-09-2016,49.34,107.96,9.75,8.67,18.43,9.75,15.82,26.39,2.02,6.6,0.97,196.8670886,Poor
Ahmedabad,18-09-2016,58.37,107.96,16.28,47.19,39.51,16.245,46.78,39.51,3.87,23.95,1.8,289.1673913,Moderate
Ahmedabad,22-09-2016,39.43,107.96,12.67,10.1,22.77,12.67,16.95,11.63,4.34,9.99,2.34,237.873913,Poor
Ahmedabad,23-09-2016,42.33,107.96,11.31,9.31,20.62,11.31,19.61,15.38,3.78,8.85,1.94,218.3608696,Poor
Ahmedabad,24-09-2016,26.75,107.96,9.8,6.77,16.57,9.8,19.37,17.5,1.94,4.72,0.71,197.4936709,Poor
Ahmedabad,25-09-2016,34.16,107.96,9.66,5.46,15.12,9.66,18.59,17.44,0.63,3.06,0.47,195.7392405,Poor
Ahmedabad,26-09-2016,30.07,107.96,9.82,5.73,15.55,9.82,18.28,17.65,1.65,3.38,0.6,197.7443038,Poor
Ahmedabad,27-09-2016,25.54,107.96,9.5,5.56,15.63,9.5,15.28,16.47,1.1,2.55,0.48,193.7341772,Poor
Ahmedabad,28-09-2016,38.47,107.96,10.63,5.7,16.34,10.63,17.44,17.34,1.28,3.62,0.78,208.6043478,Poor
Ahmedabad,29-09-2016,42.55,107.96,10.36,6.59,16.95,10.36,17.85,20.24,1.28,2.99,0.24,204.7304348,Poor
Ahmedabad,30-09-2016,38.1,107.96,10.2,7.04,17.24,10.2,18.46,16.83,1.6,3.68,0.3,202.4347826,Poor
Ahmedabad,01-10-2016,27.22,107.96,12.02,6.34,18.36,12.02,17.38,12.94,1.25,5.51,0.06,228.5478261,Poor
Ahmedabad,02-10-2016,41.81,107.96,10.75,9.77,20.52,10.75,18.03,22.44,1.4,4.97,0.05,210.326087,Poor
Ahmedabad,03-10-2016,75.03,107.96,11.23,9.47,20.7,11.23,17.61,41.28,1.76,6.56,0.02,217.2130435,Poor
Ahmedabad,04-10-2016,58.37,107.96,16.28,47.19,39.51,16.245,46.78,39.51,3.87,23.95,1.8,289.1673913,Poor
Ahmedabad,06-10-2016,75.06,107.96,14.78,6.35,21.13,14.78,19.31,6,4.41,7.7,0,268.1478261,Very Poor
Ahmedabad,07-10-2016,85.36,107.96,14.48,7.59,22.5,14.48,7.63,20.62,3.14,11.29,0,263.8434783,Very Poor
Ahmedabad,08-10-2016,124.97,107.96,13.2,9.72,22.91,13.2,6.74,26.4,2.99,11.31,0.01,304.0467442,Very Poor
Ahmedabad,09-10-2016,86.63,107.96,11.74,6.39,18.13,11.74,9.97,20.38,0.36,0.76,0,224.5304348,Poor
Ahmedabad,10-10-2016,70.34,107.96,11.25,7.1,18.35,11.25,12.49,20.13,0,0,0,217.5,Poor
Ahmedabad,11-10-2016,50.49,107.96,10.91,5.04,15.95,10.91,13.29,22.39,0,0,0,212.6217391,Poor
Ahmedabad,12-10-2016,42.25,107.96,11.07,6.55,17.62,11.07,9.61,24.3,0,0,0,214.9173913,Poor
Ahmedabad,13-10-2016,48.23,107.96,11.09,9.01,19.25,11.09,18.51,18.52,0.01,0.02,0,215.2043478,Poor
Ahmedabad,14-10-2016,138.94,107.96,10.27,16.9,27.16,10.27,66.98,37.01,0,0,0,314.767907,Very Poor
Ahmedabad,15-10-2016,155.68,107.96,16.66,19.69,36.35,16.66,61.24,33.7,0,0,0,327.6148837,Very Poor
Ahmedabad,16-10-2016,120.35,107.96,20.67,16.95,37.63,20.67,49.8,29.53,0,0,0,321.9130178,Severe
Ahmedabad,17-10-2016,140.81,107.96,18.56,19.3,37.86,18.56,15.83,31.21,0,0,0,316.2030233,Severe
Ahmedabad,18-10-2016,87.09,107.96,10.15,13.98,24.12,10.15,18.17,29.43,3.79,7.38,2.49,201.7173913,Very Poor
Ahmedabad,19-10-2016,83.57,107.96,7.8,10.61,18.41,7.8,19.72,30.68,3.77,15.49,5.59,178.0493103,Poor
Ahmedabad,20-10-2016,75.41,107.96,12.23,11.07,23.3,12.23,26.31,37.64,4.07,14.97,9.04,231.5608696,Poor
Ahmedabad,21-10-2016,106.86,107.96,9.38,10.22,19.6,9.38,30.72,36.65,3.81,11.32,5.67,255.1427586,Very Poor
Ahmedabad,22-10-2016,96.53,107.96,9.03,10.8,19.83,9.03,26.45,33.14,4.92,11.85,5.33,219.8782759,Very Poor
Ahmedabad,23-10-2016,76.96,107.96,6.95,9.04,16,6.95,28.44,41.7,2.06,7.8,3.18,161.778481,Poor
Ahmedabad,24-10-2016,73.05,107.96,7.04,8.37,15.4,7.04,40,40.57,2.35,4.96,2.44,162.9063291,Moderate
Ahmedabad,25-10-2016,72.52,107.96,7.31,9.14,16.45,7.31,28.08,32.65,1.76,5.73,3.64,166.2898734,Poor
Ahmedabad,26-10-2016,109.22,107.96,11.05,13.21,24.26,11.05,60.04,33.06,3.87,10.35,5.17,263.1993103,Poor
Ahmedabad,27-10-2016,122.63,107.96,18.84,16.36,35.2,18.84,24.52,31.59,4.44,18.43,10.12,311.1928994,Very Poor
Ahmedabad,28-10-2016,214.36,107.96,19.66,18.38,38.03,19.66,46.6,33.34,6.05,20.53,11.69,372.6483721,Severe
Ahmedabad,29-10-2016,381.69,107.96,29.49,25.41,54.9,29.49,49.33,15.74,13.1,28.16,14.59,452.9610843,Severe
Ahmedabad,30-10-2016,182.59,107.96,26.06,18.2,44.25,26.06,23.81,41,8.18,19.9,10.1,353.487574,Severe
Ahmedabad,31-10-2016,271.85,107.96,16.39,15.28,31.68,16.39,33.31,41.24,3.52,8.61,5.31,409.289759,Severe
Ahmedabad,01-11-2016,230.76,107.96,12.95,13.35,26.31,12.95,19.34,50.18,2.21,5.96,3.59,385.2344186,Severe
Ahmedabad,02-11-2016,203.3,107.96,11.74,14.79,26.54,11.74,16.14,47.43,2.23,6.43,4.65,364.1604651,Severe
Ahmedabad,03-11-2016,152.03,107.96,10.97,12.7,23.67,10.97,16.78,56.43,1.56,5.4,4.23,324.8137209,Very Poor
Ahmedabad,04-11-2016,176.02,107.96,7.51,12.78,20.66,7.51,66.19,35,0.79,2.16,1.69,343.2246512,Very Poor
Ahmedabad,11-10-2017,61.72,107.96,16.28,47.19,36.6,16.245,46.78,9.73,4.67,15.99,0.64,289.1673913,Moderate
Ahmedabad,21-10-2017,126.57,107.96,16.28,47.19,46.52,16.245,46.78,27.85,11.85,22.28,2.42,305.2746512,Very Poor
Ahmedabad,22-10-2017,59.26,107.96,16.28,47.19,28.25,16.245,46.78,26.22,5.08,10.27,1.19,289.1673913,Moderate
Ahmedabad,23-10-2017,51.72,107.96,16.28,47.19,34.62,16.245,46.78,24.71,5.35,10.47,0.92,289.1673913,Satisfactory
Ahmedabad,24-10-2017,67.4,107.96,16.28,47.19,37.53,16.245,46.78,19.89,7.54,15.47,1.19,289.1673913,Moderate
Ahmedabad,25-10-2017,79.49,107.96,175.81,28.34,89.33,175.81,62.62,18.21,11.23,29.21,2.13,195.81,Severe
Ahmedabad,26-10-2017,112.25,107.96,104.94,36.61,141.28,104.94,43.78,23.6,21.01,51.59,3.38,273.5431034,Severe
Ahmedabad,27-10-2017,133.07,107.96,70.84,51.06,121.9,70.84,61.91,32.46,22.32,55.28,4.05,314.5707865,Severe
Ahmedabad,28-10-2017,93.96,107.96,71.28,46.94,118.1,71.28,47.05,6.36,13.78,46.17,2.37,211.1048276,Severe
Ahmedabad,29-10-2017,93.7,107.96,55.17,53.13,108.3,55.17,47.28,21.54,19.04,55.69,3.75,267.1118644,Severe
Ahmedabad,03-11-2017,96.65,107.96,24.81,67.28,66.67,24.81,67.31,33.84,21.21,60.08,3.37,346.1650888,Severe
Ahmedabad,04-11-2017,107.09,107.96,16.58,95.73,59.61,16.58,104.29,44.5,22.37,76.3,5.22,315.1269663,Severe
Ahmedabad,05-11-2017,119.02,107.96,17.91,82.3,53.51,17.91,101.88,77.28,21.71,68.45,6.02,307.7853933,Severe
Ahmedabad,06-11-2017,83.86,107.96,36.74,82.94,67.88,36.74,90.76,52.82,23.48,82.75,14.62,417.4377358,Severe
Ahmedabad,07-11-2017,72.67,107.96,42.99,108.74,85.13,42.99,106.41,27.74,33.58,117.04,39.38,456.3528302,Severe
Ahmedabad,08-11-2017,94.32,107.96,62.88,105.75,98.51,62.88,127.84,55.03,45.36,173.76,51.5,476.9165829,Severe
Ahmedabad,09-11-2017,89,107.96,38.8,119.82,87.41,38.8,131.99,42.9,40.31,152.39,44.36,451.7934673,Severe
Ahmedabad,10-11-2017,85.35,107.96,48.64,105.07,87.55,48.64,111.22,62.31,35.32,143.01,39.8,491.5320755,Severe
Ahmedabad,11-11-2017,101.25,107.96,51.7,106.82,90.69,51.7,113.03,58.29,34.08,134.63,40.55,420.8,Severe
Ahmedabad,12-11-2017,90.02,107.96,47.15,99.02,83.49,47.15,130.27,67.89,0,0,0,482.254717,Severe
Ahmedabad,13-11-2017,119.17,107.96,98.33,98.11,121.12,98.33,110.08,48.07,12.51,0.63,8.3,297.1665517,Severe
Ahmedabad,14-11-2017,207.19,107.96,118.02,146.18,159.36,118.02,160.06,37.21,63.79,2.22,32.14,367.145814,Severe
Ahmedabad,15-11-2017,148.83,107.96,45.88,29.79,48.57,45.88,113.64,36.02,49.7,1.66,24.73,498.5075377,Severe
Ahmedabad,16-11-2017,85.32,107.96,5.06,31.48,15.88,5.06,124.92,28.71,14.55,0.55,6.98,192.4491525,Moderate
Ahmedabad,17-11-2017,143.07,107.96,5.85,73.39,40.17,5.85,132.05,42.6,15.08,0.51,4.07,317.9374419,Poor
Ahmedabad,18-11-2017,140.88,107.96,6.11,76.05,41.66,6.11,130.2,26.06,13.81,0.5,3.84,316.2567442,Very Poor
Ahmedabad,19-11-2017,99.77,107.96,10.23,73.33,43.4,10.23,99.05,37.6,20.24,7.37,3.58,287.2474576,Very Poor
